id,inst_f1,chord_f1,time_sig_acc,pitch_oa,velocity_oa,duration_oa,chroma_sim,groove_sim,note_density_nrmse
140,1.0000000,0.5341116,1.0000000,0.6820649,0.6261652,0.6175469,0.7782286,0.5153004,0.4225885
141,0.9423284,0.6579317,0.9687500,0.7904632,0.6250289,0.4284668,0.7557041,0.5693877,0.4393386
142,0.9105378,0.1055926,1.0000000,0.8931462,0.5029041,0.7169713,0.6820485,0.6390964,0.2287432
143,1.0000000,0.1019158,1.0000000,0.6080457,0.7357675,0.4682541,0.8200467,0.7416545,0.5817989
144,0.9924557,0.3147004,1.0000000,0.8741051,0.5929081,0.3979040,0.6875976,0.4918051,0.3556669
145,0.9597214,0.3163698,0.9375000,0.8802737,0.7252309,0.7493645,0.7179727,0.7537828,0.1733922
146,0.9895024,0.3067819,0.9687500,0.5602764,0.6048964,0.7709453,0.6814823,0.4887107,0.4424960
147,0.9934212,0.5735590,0.9687500,0.7263673,0.8277251,0.4220261,0.8247325,0.7037572,0.3292726
148,1.0000000,0.3710080,1.0000000,0.7853792,0.7572090,0.6268921,0.6769945,0.5278931,0.2782539
149,0.9929285,0.3141586,1.0000000,0.9646230,0.6433378,0.3238462,0.7244172,0.6970183,0.6079709
150,0.9916916,0.3723346,1.0000000,0.7470084,0.6933156,0.6709379,0.7292688,0.6157940,0.3643214
151,0.9262468,0.7686928,1.0000000,0.6568799,0.6204849,0.5766964,0.5159754,0.4749254,0.3665869
152,0.9868339,0.4005187,1.0000000,0.4753005,0.4927692,0.7864939,0.7151892,0.6414342,0.6351219
153,0.9532439,0.3118587,0.9687500,0.8305643,0.6308647,0.3346461,0.6625049,0.5753779,0.5152684
154,0.8799895,0.0843825,1.0000000,0.5890075,0.7288391,0.3301974,0.5788028,0.5537216,0.3445550
155,0.9561637,0.3641205,1.0000000,0.7865399,0.6860433,0.3323357,0.3578432,0.6464316,0.3522719
156,0.9847601,0.1408746,1.0000000,0.7904105,0.7950806,0.4828025,0.6652681,0.5035690,0.1850464
157,0.9928462,0.3606994,1.0000000,0.7365951,0.8883967,0.4258583,0.6238308,0.6771485,0.3951952
158,1.0000000,0.5213421,1.0000000,0.8577106,0.5508377,0.6624594,0.5896659,0.6301657,0.2376651
159,0.9898782,0.7447336,0.9687500,0.7102313,0.8199193,0.6666025,0.5670592,0.7800834,0.2157038
